# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90, f91, f92, f93, f94, f95, f96, f97, f98, f99, f100, f101, f102, f103, f104, f105, f106, f107, f108, f109, f110, f111, f112, f113, f114, f115, f116, f117, f118, f119, f120, f121, f122, f123, f124, f125, f126, f127, f128, f129, f130, f131, f132, f133, f134, f135, f136, f137, f138, f139, f140, f141, f142, f143, f144, f145, f146, f147, f148, f149, f150, f151, f152, f153, f154, f155, f156, f157, f158, f159, f160, f161, f162, f163, f164, f165, f166, f167, f168, f169, f170, f171, f172, f173, f174, f175, f176, f177, f178, f179, f180, f181, f182, f183, f184, f185, f186, f187, f188, f189, f190, f191, f192, f193, f194, f195, f196, f197, f198, f199, f200, f201, f202, f203, f204, f205, f206, f207, f208, f209, f210, f211, f212, f213, f214, f215, f216, f217, f218, f219, f220, f221, f222, f223, f224, f225, f226, f227, f228, f229, f230, f231, f232, f233, f234, f235, f236, f237, f238, f239, f240, f241, f242, f243, f244, f245, f246, f247, f248, f249, f250, f251, f252, f253, f254, f255, f256, f257, f258, f259, f260, f261, f262, f263, f264, f265, f266, f267, f268, f269, f270, f271, f272, f273, f274, f275, f276, f277, f278, f279, f280, f281, f282, f283, f284, f285, f286, f287, f288, f289, f290, f291, f292, f293, f294, f295, f296, f297, f298, f299, f300, f301, f302, f303, f304, f305, f306, f307, f308, f309, f310, f311, f312, f313, f314, f315, f316, f317, f318, f319, f320, f321, f322, f323, f324, f325, f326, f327, f328, f329, f330, f331, f332, f333, f334, f335, f336, f337, f338, f339, f340, f341, f342, f343, f344, f345, f346, f347, f348, f349, f350, f351, f352, f353, f354, f355, f356, f357, f358, f359, f360, f361, f362, f363, f364, f365, f366, f367, f368, f369, f370, f371, f372, f373, f374, f375, f376, f377, f378, f379, f380, f381, f382, f383, f384, f385, f386, f387, f388, f389, f390, f391, f392, f393, f394, f395, f396, f397, f398, f399, f400, f401, f402, f403, f404, f405, f406, f407, f408, f409, f410, f411, f412, f413, f414, f415, f416, f417, f418, f419, f420, f421, f422, f423, f424, f425, f426, f427, f428, f429, f430, f431, f432, f433, f434, f435, f436, f437, f438, f439, f440, f441, f442, f443, f444, f445, f446, f447, f448, f449, f450, f451, f452, f453, f454, f455, f456, f457, f458, f459, f460, f461, f462, f463, f464, f465, f466, f467, f468, f469, f470, f471, f472, f473, f474, f475, f476, f477, f478, f479, f480, f481, f482, f483, f484, f485, f486, f487, f488, f489, f490, f491, f492, f493, f494, f495, f496, f497, f498, f499, f500, f501, f502, f503, f504, f505, f506, f507, f508, f509, f510, f511, f512, f513, f514, f515, f516, f517, f518, f519, f520, f521, f522, f523, f524, f525, f526, f527, f528, f529, f530, f531, f532, f533, f534, f535, f536, f537, f538, f539, f540, f541, f542, f543, f544, f545, f546, f547, f548, f549, f550, f551, f552, f553, f554, f555, f556, f557, f558, f559, f560, f561, f562, f563, f564, f565, f566, f567, f568, f569, f570, f571, f572, f573, f574, f575, f576, f577, f578, f579, f580, f581, f582, f583, f584, f585, f586, f587, f588, f589, f590, f591, f592, f593, f594, f595, f596, f597, f598, f599
0.0099999, 1.98, 9.19613, -13.0604, -8.53294, 64.7583, 78.6133, -192.291, 9.42597, -14.2647, -8.59279, 45.6696, 133.575, -265.305, 9.25838, -15.0236, -8.28154, 51.3153, 155.594, -290.71, 8.44435, -14.4466, -7.46512, 73.3948, 144.241, -286.102, 7.12754, -12.6677, -6.16268, 31.2805, 146.454, -280.67, 5.49469, -9.57681, -4.58729, -10.1471, 169.098, -305.313, 3.78523, -5.9879, -2.77488, -1.89209, 175.522, -304.871, 2.13802, -2.13563, -0.85473, 21.7743, 148.529, -281.815, 0.766145, 1.47962, 1.05105, -0.579834, 105.682, -243.744, -0.296881, 4.65912, 2.64799, -16.1743, 76.9958, -209.732, -0.916979, 7.21852, 3.77326, -19.7144, 53.5431, -184.28, -1.11091, 9.29669, 4.30717, -14.5111, 32.0282, -155.106, -0.998382, 11.0349, 4.44364, -23.1628, 17.3035, -112.274, -0.725443, 12.5193, 4.2952, -30.0598, 8.57544, -53.1464, -0.366313, 13.5967, 3.97198, -18.8446, -10.2844, 16.9678, 0.0502782, 14.0061, 3.50751, -18.1122, -34.1187, 77.8961, 0.636858, 13.6182, 2.92811, -31.25, -43.7469, 113.068, 1.37906, 12.5145, 2.30562, -28.656, -34.4238, 137.1, 2.29125, 10.7787, 1.82199, -2.47192, -19.8517, 186.752, 3.33273, 8.53294, 1.45567, 33.7982, -9.39941, 236.526, 4.55856, 5.71496, 1.22823, 44.1132, -0.839233, 249.664, 5.98311, 2.66953, 1.02951, 41.4581, 6.57654, 228.775, 7.44597, -0.260968, 0.90022, 44.7998, 17.1509, 207.901, 8.80109, -2.86825, 0.955287, 60.3333, 39.1998, 219.345, 9.96706, -5.43484, 1.27372, 55.2826, 46.0968, 222.733, 11.0133, -8.20493, 1.78368, -4.11987, 12.7106, 159.409, 12.062, -11.3437, 2.54025, -58.1512, -24.704, 63.0035, 13.204, -14.37, 3.24414, -33.9203, -36.85, 14.1907, 14.2838, -16.4362, 3.76608, 2.88391, -41.4276, -19.9738, 15.1457, -17.2574, 3.9241, 15.2893, -31.723, -53.0853, 15.6509, -16.9653, 3.69904, 36.9415, -10.6354, -74.7528, 15.6724, -15.7179, 3.1388, 70.755, 1.28174, -103.119, 15.0787, -14.0109, 2.55701, 55.0537, -0.808716, -155.823, 13.8481, -11.9135, 2.06859, 16.8152, -4.62341, -200.699, 12.0572, -9.55047, 1.75016, 5.0354, -14.6637, -225.845, 9.90002, -7.13472, 1.6089, 0.274658, -21.2708, -235.977, 7.62793, -4.75249, 1.51074, -3.5553, -18.5547, -238.022, 5.46357, -2.46842, 1.42216, -9.15527, -5.17273, -232.788, 3.52666, -0.222661, 1.28808, -10.9558, 4.5929, -234.329, 1.91536, 1.97522, 1.12767, -2.41089, 8.86536, -228.638, 0.68953, 4.17309, 0.967257, 9.0332, 10.0861, -199.142, -0.174777, 6.25844, 0.823605, 10.4523, 7.50732, -171.524, -0.766145, 8.26, 0.751779, 20.9656, 12.4359, -149.765, -1.18992, 10.1514, 0.847547, 47.5616, 28.183, -104.065, -1.62806, 11.9662, 1.15161, 66.1926, 42.5568, -51.1017, -2.09971, 13.5775, 1.80044, 64.6973, 50.5066, 17.1814, -2.65517, 14.7722, 2.7246, 67.2302, 37.4451, 102.249, -3.12204, 15.2582, 3.72777, 84.7626, 4.97437, 185.989, -3.32555, 14.765, 4.59926, 81.1615, -28.717, 252.579, -3.06458, 13.2806, 4.98233, 71.5332, -51.4221, 291.733, -2.29125, 10.9319, 4.83868, 92.041, -49.3774, 322.128, -1.13964, 8.03973, 4.36942, 146.957, -13.5498, 369.904, 0.263362, 4.63517, 3.74932, 204.788, 23.2086, 423.615, 1.95606, 0.608127, 3.08852, 224.762, 36.3464, 439.438, 3.94804, -3.74693, 2.36787, 223.999, 23.4222, 423.706, 6.27281, -8.51139, 1.57299, 190.231, 13.8092, 380.203, 8.76517, -13.2639, 0.826, 183.441, 67.9321, 340.515, 11.2144, -17.5926, 0.557849, 181.442, 124.176, 269.119, 13.3644, -21.1647, 0.943315, 117.294, 102.463, 165.268, 15.05, -23.6691, 1.99198, 19.989, 39.6881, 49.5148, 16.1321, -24.8398, 3.36864, -46.9818, -3.82996, -50.3235, 16.5727, -24.6459, 4.45561, -62.9578, -23.5138, -128.067, 16.2686, -23.353, 5.01346, -82.0923, -36.3312, -187.958, 15.2846, -21.2342, 4.92727, -87.0667, -30.365, -225.83, 13.6829, -18.6389, 4.38139, -55.6793, -22.8882, -253.204, 11.5616, -15.9262, 3.60327, -32.4707, -4.50134, -267.12, 9.1267, -13.2328, 2.75333, -29.4037, 14.8926, -277.557, 6.55293, -10.7164, 2.00634, -30.5176, 37.4908, -292.862, 4.07972, -8.45153, 1.56341, -13.1683, 56.7322, -294.678, 1.82678, -6.43083, 1.47483, 19.3176, 61.0046, -287.735, -0.0430956, -4.52265, 1.66636, 28.7781, 48.3551, -291.397, -1.45328, -2.61926, 1.96564, -11.4288, 28.6407, -301.453, -2.43251, -0.42138, 2.35829, -58.5022, 26.6266, -299.744, -3.14598, 2.33914, 2.87783, -61.5234, 29.2816, -280.685, -3.7158, 5.79157, 3.5506, -42.3889, 33.5388, -235.565, -4.22337, 10.0389, 4.10845, -57.6172, 10.7727, -176.971, -4.70461, 14.7938, 4.31914, -118.332, -25.6653, -121.277, -5.24809, 19.3691, 4.0893, -156.25, -42.4957, -39.8254, -5.74608, 22.7066, 3.42131, -96.283, -43.396, 98.9838, -6.18183, 23.626, 2.59292, -18.7378, -29.9225, 251.663, -6.20098, 21.6436, 1.73101, 1.8158, -17.1051, 334.366, -5.43005, 17.0108, 0.957681, -17.807, -16.2354, 342.834, -3.62961, 10.5776, 0.395043, -46.463, -40.1306, 339.294, -0.682347, 3.31118, 0.282516, -23.8037, -23.3765, 354.767, 3.33033, -3.76368, 0.766145, 24.4751, 43.5638, 352.921, 8.08043, -10.6063, 1.92973, -7.52258, 34.6527, 276.169, 13.1992, -17.0707, 3.87142, -68.7561, -2.15149, 180.954, 17.8512, -22.2972, 6.29196, -59.7687, -23.1323, 55.3131, 21.3108, -25.5844, 8.41801, -28.8544, -70.7703, -62.5916, 22.7976, -25.9627, 9.73722, -43.6249, -114.929, -149.017, 22.2685, -23.5877, 9.72285, -38.0707, -107.697, -173.035, 19.9988, -19.3715, 8.43477, 12.5122, -64.6973, -168.793, 16.6301, -14.7291, 6.47153, 37.9486, -39.917, -194.275, 12.7802, -10.6015, 4.44843, 25.8179, -39.6881, -226.547, 8.93756, -7.37414, 2.87544, 20.7825, -35.4156, -238.251, 5.41329, -5.02543, 1.89621, 39.3982, -28.9307, -235.825, 2.32956, -3.14598, 1.46286, 52.6886, -27.6947, -248.505, -0.253785, -1.38624, 1.39103, 32.8674, -21.0571, -258.209, -2.39181, 0.746991, 1.50116, 6.83594, -18.0817, -243.896, -3.99353, 3.37582, 1.51792, 8.69751, -22.6288, -213.287
0.21, 1.98, -0.916979, 7.21852, 3.77326, -19.7144, 53.5431, -184.28, -1.11091, 9.29669, 4.30717, -14.5111, 32.0282, -155.106, -0.998382, 11.0349, 4.44364, -23.1628, 17.3035, -112.274, -0.725443, 12.5193, 4.2952, -30.0598, 8.57544, -53.1464, -0.366313, 13.5967, 3.97198, -18.8446, -10.2844, 16.9678, 0.0502782, 14.0061, 3.50751, -18.1122, -34.1187, 77.8961, 0.636858, 13.6182, 2.92811, -31.25, -43.7469, 113.068, 1.37906, 12.5145, 2.30562, -28.656, -34.4238, 137.1, 2.29125, 10.7787, 1.82199, -2.47192, -19.8517, 186.752, 3.33273, 8.53294, 1.45567, 33.7982, -9.39941, 236.526, 4.55856, 5.71496, 1.22823, 44.1132, -0.839233, 249.664, 5.98311, 2.66953, 1.02951, 41.4581, 6.57654, 228.775, 7.44597, -0.260968, 0.90022, 44.7998, 17.1509, 207.901, 8.80109, -2.86825, 0.955287, 60.3333, 39.1998, 219.345, 9.96706, -5.43484, 1.27372, 55.2826, 46.0968, 222.733, 11.0133, -8.20493, 1.78368, -4.11987, 12.7106, 159.409, 12.062, -11.3437, 2.54025, -58.1512, -24.704, 63.0035, 13.204, -14.37, 3.24414, -33.9203, -36.85, 14.1907, 14.2838, -16.4362, 3.76608, 2.88391, -41.4276, -19.9738, 15.1457, -17.2574, 3.9241, 15.2893, -31.723, -53.0853, 15.6509, -16.9653, 3.69904, 36.9415, -10.6354, -74.7528, 15.6724, -15.7179, 3.1388, 70.755, 1.28174, -103.119, 15.0787, -14.0109, 2.55701, 55.0537, -0.808716, -155.823, 13.8481, -11.9135, 2.06859, 16.8152, -4.62341, -200.699, 12.0572, -9.55047, 1.75016, 5.0354, -14.6637, -225.845, 9.90002, -7.13472, 1.6089, 0.274658, -21.2708, -235.977, 7.62793, -4.75249, 1.51074, -3.5553, -18.5547, -238.022, 5.46357, -2.46842, 1.42216, -9.15527, -5.17273, -232.788, 3.52666, -0.222661, 1.28808, -10.9558, 4.5929, -234.329, 1.91536, 1.97522, 1.12767, -2.41089, 8.86536, -228.638, 0.68953, 4.17309, 0.967257, 9.0332, 10.0861, -199.142, -0.174777, 6.25844, 0.823605, 10.4523, 7.50732, -171.524, -0.766145, 8.26, 0.751779, 20.9656, 12.4359, -149.765, -1.18992, 10.1514, 0.847547, 47.5616, 28.183, -104.065, -1.62806, 11.9662, 1.15161, 66.1926, 42.5568, -51.1017, -2.09971, 13.5775, 1.80044, 64.6973, 50.5066, 17.1814, -2.65517, 14.7722, 2.7246, 67.2302, 37.4451, 102.249, -3.12204, 15.2582, 3.72777, 84.7626, 4.97437, 185.989, -3.32555, 14.765, 4.59926, 81.1615, -28.717, 252.579, -3.06458, 13.2806, 4.98233, 71.5332, -51.4221, 291.733, -2.29125, 10.9319, 4.83868, 92.041, -49.3774, 322.128, -1.13964, 8.03973, 4.36942, 146.957, -13.5498, 369.904, 0.263362, 4.63517, 3.74932, 204.788, 23.2086, 423.615, 1.95606, 0.608127, 3.08852, 224.762, 36.3464, 439.438, 3.94804, -3.74693, 2.36787, 223.999, 23.4222, 423.706, 6.27281, -8.51139, 1.57299, 190.231, 13.8092, 380.203, 8.76517, -13.2639, 0.826, 183.441, 67.9321, 340.515, 11.2144, -17.5926, 0.557849, 181.442, 124.176, 269.119, 13.3644, -21.1647, 0.943315, 117.294, 102.463, 165.268, 15.05, -23.6691, 1.99198, 19.989, 39.6881, 49.5148, 16.1321, -24.8398, 3.36864, -46.9818, -3.82996, -50.3235, 16.5727, -24.6459, 4.45561, -62.9578, -23.5138, -128.067, 16.2686, -23.353, 5.01346, -82.0923, -36.3312, -187.958, 15.2846, -21.2342, 4.92727, -87.0667, -30.365, -225.83, 13.6829, -18.6389, 4.38139, -55.6793, -22.8882, -253.204, 11.5616, -15.9262, 3.60327, -32.4707, -4.50134, -267.12, 9.1267, -13.2328, 2.75333, -29.4037, 14.8926, -277.557, 6.55293, -10.7164, 2.00634, -30.5176, 37.4908, -292.862, 4.07972, -8.45153, 1.56341, -13.1683, 56.7322, -294.678, 1.82678, -6.43083, 1.47483, 19.3176, 61.0046, -287.735, -0.0430956, -4.52265, 1.66636, 28.7781, 48.3551, -291.397, -1.45328, -2.61926, 1.96564, -11.4288, 28.6407, -301.453, -2.43251, -0.42138, 2.35829, -58.5022, 26.6266, -299.744, -3.14598, 2.33914, 2.87783, -61.5234, 29.2816, -280.685, -3.7158, 5.79157, 3.5506, -42.3889, 33.5388, -235.565, -4.22337, 10.0389, 4.10845, -57.6172, 10.7727, -176.971, -4.70461, 14.7938, 4.31914, -118.332, -25.6653, -121.277, -5.24809, 19.3691, 4.0893, -156.25, -42.4957, -39.8254, -5.74608, 22.7066, 3.42131, -96.283, -43.396, 98.9838, -6.18183, 23.626, 2.59292, -18.7378, -29.9225, 251.663, -6.20098, 21.6436, 1.73101, 1.8158, -17.1051, 334.366, -5.43005, 17.0108, 0.957681, -17.807, -16.2354, 342.834, -3.62961, 10.5776, 0.395043, -46.463, -40.1306, 339.294, -0.682347, 3.31118, 0.282516, -23.8037, -23.3765, 354.767, 3.33033, -3.76368, 0.766145, 24.4751, 43.5638, 352.921, 8.08043, -10.6063, 1.92973, -7.52258, 34.6527, 276.169, 13.1992, -17.0707, 3.87142, -68.7561, -2.15149, 180.954, 17.8512, -22.2972, 6.29196, -59.7687, -23.1323, 55.3131, 21.3108, -25.5844, 8.41801, -28.8544, -70.7703, -62.5916, 22.7976, -25.9627, 9.73722, -43.6249, -114.929, -149.017, 22.2685, -23.5877, 9.72285, -38.0707, -107.697, -173.035, 19.9988, -19.3715, 8.43477, 12.5122, -64.6973, -168.793, 16.6301, -14.7291, 6.47153, 37.9486, -39.917, -194.275, 12.7802, -10.6015, 4.44843, 25.8179, -39.6881, -226.547, 8.93756, -7.37414, 2.87544, 20.7825, -35.4156, -238.251, 5.41329, -5.02543, 1.89621, 39.3982, -28.9307, -235.825, 2.32956, -3.14598, 1.46286, 52.6886, -27.6947, -248.505, -0.253785, -1.38624, 1.39103, 32.8674, -21.0571, -258.209, -2.39181, 0.746991, 1.50116, 6.83594, -18.0817, -243.896, -3.99353, 3.37582, 1.51792, 8.69751, -22.6288, -213.287, -4.95839, 6.37097, 1.26414, -3.69263, -31.7078, -179.245, -5.29597, 9.88805, 0.469264, -41.7786, -39.0167, -168.747, -5.18345, 13.9271, -0.797269, -61.554, -14.6484, -136.246, -4.92248, 18.2318, -2.29125, -30.3345, 40.329, -21.9727, -4.40533, 21.8662, -3.73256, -25.2228, 52.0477, 111.374, -3.51708, 23.4823, -4.97276, -84.7626, 2.89917, 193.954, -2.11647, 22.4792, -5.87298, -125.473, -11.673, 201.523, -0.287304, 19.1464, -6.25365, -84.7015, 41.7175, 204.117, 1.63763, 14.4538, -5.9472, -16.0675, 110.504, 266.434, 3.52666, 9.21289, -4.7908, -24.5056, 144.394, 320.724
0.41, 1.98, 4.55856, 5.71496, 1.22823, 44.1132, -0.839233, 249.664, 5.98311, 2.66953, 1.02951, 41.4581, 6.57654, 228.775, 7.44597, -0.260968, 0.90022, 44.7998, 17.1509, 207.901, 8.80109, -2.86825, 0.955287, 60.3333, 39.1998, 219.345, 9.96706, -5.43484, 1.27372, 55.2826, 46.0968, 222.733, 11.0133, -8.20493, 1.78368, -4.11987, 12.7106, 159.409, 12.062, -11.3437, 2.54025, -58.1512, -24.704, 63.0035, 13.204, -14.37, 3.24414, -33.9203, -36.85, 14.1907, 14.2838, -16.4362, 3.76608, 2.88391, -41.4276, -19.9738, 15.1457, -17.2574, 3.9241, 15.2893, -31.723, -53.0853, 15.6509, -16.9653, 3.69904, 36.9415, -10.6354, -74.7528, 15.6724, -15.7179, 3.1388, 70.755, 1.28174, -103.119, 15.0787, -14.0109, 2.55701, 55.0537, -0.808716, -155.823, 13.8481, -11.9135, 2.06859, 16.8152, -4.62341, -200.699, 12.0572, -9.55047, 1.75016, 5.0354, -14.6637, -225.845, 9.90002, -7.13472, 1.6089, 0.274658, -21.2708, -235.977, 7.62793, -4.75249, 1.51074, -3.5553, -18.5547, -238.022, 5.46357, -2.46842, 1.42216, -9.15527, -5.17273, -232.788, 3.52666, -0.222661, 1.28808, -10.9558, 4.5929, -234.329, 1.91536, 1.97522, 1.12767, -2.41089, 8.86536, -228.638, 0.68953, 4.17309, 0.967257, 9.0332, 10.0861, -199.142, -0.174777, 6.25844, 0.823605, 10.4523, 7.50732, -171.524, -0.766145, 8.26, 0.751779, 20.9656, 12.4359, -149.765, -1.18992, 10.1514, 0.847547, 47.5616, 28.183, -104.065, -1.62806, 11.9662, 1.15161, 66.1926, 42.5568, -51.1017, -2.09971, 13.5775, 1.80044, 64.6973, 50.5066, 17.1814, -2.65517, 14.7722, 2.7246, 67.2302, 37.4451, 102.249, -3.12204, 15.2582, 3.72777, 84.7626, 4.97437, 185.989, -3.32555, 14.765, 4.59926, 81.1615, -28.717, 252.579, -3.06458, 13.2806, 4.98233, 71.5332, -51.4221, 291.733, -2.29125, 10.9319, 4.83868, 92.041, -49.3774, 322.128, -1.13964, 8.03973, 4.36942, 146.957, -13.5498, 369.904, 0.263362, 4.63517, 3.74932, 204.788, 23.2086, 423.615, 1.95606, 0.608127, 3.08852, 224.762, 36.3464, 439.438, 3.94804, -3.74693, 2.36787, 223.999, 23.4222, 423.706, 6.27281, -8.51139, 1.57299, 190.231, 13.8092, 380.203, 8.76517, -13.2639, 0.826, 183.441, 67.9321, 340.515, 11.2144, -17.5926, 0.557849, 181.442, 124.176, 269.119, 13.3644, -21.1647, 0.943315, 117.294, 102.463, 165.268, 15.05, -23.6691, 1.99198, 19.989, 39.6881, 49.5148, 16.1321, -24.8398, 3.36864, -46.9818, -3.82996, -50.3235, 16.5727, -24.6459, 4.45561, -62.9578, -23.5138, -128.067, 16.2686, -23.353, 5.01346, -82.0923, -36.3312, -187.958, 15.2846, -21.2342, 4.92727, -87.0667, -30.365, -225.83, 13.6829, -18.6389, 4.38139, -55.6793, -22.8882, -253.204, 11.5616, -15.9262, 3.60327, -32.4707, -4.50134, -267.12, 9.1267, -13.2328, 2.75333, -29.4037, 14.8926, -277.557, 6.55293, -10.7164, 2.00634, -30.5176, 37.4908, -292.862, 4.07972, -8.45153, 1.56341, -13.1683, 56.7322, -294.678, 1.82678, -6.43083, 1.47483, 19.3176, 61.0046, -287.735, -0.0430956, -4.52265, 1.66636, 28.7781, 48.3551, -291.397, -1.45328, -2.61926, 1.96564, -11.4288, 28.6407, -301.453, -2.43251, -0.42138, 2.35829, -58.5022, 26.6266, -299.744, -3.14598, 2.33914, 2.87783, -61.5234, 29.2816, -280.685, -3.7158, 5.79157, 3.5506, -42.3889, 33.5388, -235.565, -4.22337, 10.0389, 4.10845, -57.6172, 10.7727, -176.971, -4.70461, 14.7938, 4.31914, -118.332, -25.6653, -121.277, -5.24809, 19.3691, 4.0893, -156.25, -42.4957, -39.8254, -5.74608, 22.7066, 3.42131, -96.283, -43.396, 98.9838, -6.18183, 23.626, 2.59292, -18.7378, -29.9225, 251.663, -6.20098, 21.6436, 1.73101, 1.8158, -17.1051, 334.366, -5.43005, 17.0108, 0.957681, -17.807, -16.2354, 342.834, -3.62961, 10.5776, 0.395043, -46.463, -40.1306, 339.294, -0.682347, 3.31118, 0.282516, -23.8037, -23.3765, 354.767, 3.33033, -3.76368, 0.766145, 24.4751, 43.5638, 352.921, 8.08043, -10.6063, 1.92973, -7.52258, 34.6527, 276.169, 13.1992, -17.0707, 3.87142, -68.7561, -2.15149, 180.954, 17.8512, -22.2972, 6.29196, -59.7687, -23.1323, 55.3131, 21.3108, -25.5844, 8.41801, -28.8544, -70.7703, -62.5916, 22.7976, -25.9627, 9.73722, -43.6249, -114.929, -149.017, 22.2685, -23.5877, 9.72285, -38.0707, -107.697, -173.035, 19.9988, -19.3715, 8.43477, 12.5122, -64.6973, -168.793, 16.6301, -14.7291, 6.47153, 37.9486, -39.917, -194.275, 12.7802, -10.6015, 4.44843, 25.8179, -39.6881, -226.547, 8.93756, -7.37414, 2.87544, 20.7825, -35.4156, -238.251, 5.41329, -5.02543, 1.89621, 39.3982, -28.9307, -235.825, 2.32956, -3.14598, 1.46286, 52.6886, -27.6947, -248.505, -0.253785, -1.38624, 1.39103, 32.8674, -21.0571, -258.209, -2.39181, 0.746991, 1.50116, 6.83594, -18.0817, -243.896, -3.99353, 3.37582, 1.51792, 8.69751, -22.6288, -213.287, -4.95839, 6.37097, 1.26414, -3.69263, -31.7078, -179.245, -5.29597, 9.88805, 0.469264, -41.7786, -39.0167, -168.747, -5.18345, 13.9271, -0.797269, -61.554, -14.6484, -136.246, -4.92248, 18.2318, -2.29125, -30.3345, 40.329, -21.9727, -4.40533, 21.8662, -3.73256, -25.2228, 52.0477, 111.374, -3.51708, 23.4823, -4.97276, -84.7626, 2.89917, 193.954, -2.11647, 22.4792, -5.87298, -125.473, -11.673, 201.523, -0.287304, 19.1464, -6.25365, -84.7015, 41.7175, 204.117, 1.63763, 14.4538, -5.9472, -16.0675, 110.504, 266.434, 3.52666, 9.21289, -4.7908, -24.5056, 144.394, 320.724, 5.50666, 3.7565, -2.89459, -41.8091, 160.614, 320.145, 7.71412, -1.6089, -0.392649, -25.8331, 190.536, 285.187, 10.0245, -6.67503, 2.67672, -20.2484, 188.08, 228.79, 12.153, -11.4467, 6.43083, -22.7203, 176.849, 227.661, 14.0707, -15.8807, 10.4651, 36.2701, 175.461, 210.251, 15.7395, -19.8743, 14.3269, 9.85718, 112.152, 19.8364, 16.599, -22.3978, 17.0443, -70.3888, 12.0239, -193.97, 16.3859, -22.3427, 18.2007, -98.2513, -32.3639, -291.519, 14.3077, -19.2015, 18.1002, -109.94, -10.3455, -305.069, 10.5704, -13.7906, 17.3723, -93.4296, 8.68225, -273.651
