Time (seconds),f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.904232025146484,40.32561111450195,30.391469955444336,39.6337890625,40.640869140625,40.3509521484375
0.009999999776482582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.65102767944336,37.651885986328125,40.93732833862305,48.1634521484375,45.67626953125,32.3553466796875
0.019999999552965164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.55286407470703,37.67463302612305,40.92955017089844,47.87353515625,45.462646484375,31.14990234375
0.029999999329447746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.498992919921875,37.670440673828125,40.92655563354492,47.14111328125,44.2572021484375,30.753173828125
0.03999999910593033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.49181365966797,37.63273239135742,40.93673324584961,46.0882568359375,42.6397705078125,31.14990234375
0.05000000074505806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.507972717285156,37.57048416137695,40.959476470947266,44.5166015625,42.410888671875,32.5689697265625
0.05999999865889549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53550720214844,37.50584030151367,40.98341751098633,42.8533935546875,42.9754638671875,34.81201171875
0.07000000029802322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.55226516723633,37.457359313964844,40.99898147583008,40.9002685546875,43.11279296875,37.25341796875
0.07999999821186066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.560646057128906,37.43401336669922,41.00735855102539,39.1607666015625,43.0059814453125,39.5269775390625
0.09000000357627869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.557655334472656,37.44778060913086,41.001373291015625,37.711181640625,42.7618408203125,41.46484375
0.10000000149011612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.546878814697266,37.499855041503906,40.979827880859375,36.52099609375,42.1209716796875,42.716064453125
0.10999999940395355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53371047973633,37.58664321899414,40.94331359863281,35.819091796875,41.28173828125,43.082275390625
0.11999999731779099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.51395797729492,37.69438552856445,40.89423370361328,35.4376220703125,39.969482421875,42.7923583984375
0.12999999523162842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.486427307128906,37.80451583862305,40.82659912109375,35.4071044921875,38.6572265625,41.9073486328125
0.14000000059604645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.449913024902344,37.90387725830078,40.752376556396484,35.78857421875,37.6959228515625,40.2899169921875
0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.40562057495117,37.978694915771484,40.673370361328125,36.4141845703125,36.4752197265625,37.8179931640625
0.1599999964237213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.37150573730469,38.02238845825195,40.6129150390625,37.039794921875,34.9951171875,34.903564453125
0.17000000178813934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.343971252441406,38.03495788574219,40.572811126708984,37.802734375,33.0419921875,32.218017578125
0.18000000715255737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.32421875,38.0181999206543,40.55066680908203,38.6114501953125,31.5771484375,30.478515625
0.1899999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.32122802734375,37.99186325073242,40.52373123168945,39.4964599609375,32.2027587890625,30.142822265625
0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.384674072265625,37.94757080078125,40.47883987426758,40.79345703125,36.03271484375,32.431640625
0.20999999344348907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.49660110473633,37.896095275878906,40.42377471923828,42.288818359375,43.72314453125,39.1455078125
0.2199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.546878814697266,37.835044860839844,40.35015106201172,44.2724609375,45.6610107421875,43.2806396484375
0.23000000417232513,0.02583027072250843,0.01927400380373001,0.0221916064620018,0.029575403779745102,0.023506173864006996,0.025282610207796097,0.023520462214946747,0.021103210747241974,0.019262095913290977,0.02028151974081993,0.026535065844655037,0.022989407181739807,0.016884826123714447,0.020193392410874367,0.02073642984032631,0.015777084976434708,0.018180686980485916,0.020674506202340126,0.013211177662014961,0.016713310033082962,0.02058638259768486,0.016525115817785263,0.016170160844922066,0.020972220227122307,0.016215424984693527,0.02121991291642189,0.022103488445281982,0.019166819751262665,0.029132597148418427,0.017223093658685684,0.022027278319001198,0.01607963629066944,0.022217802703380585,0.020881714299321175,0.02570169046521187,0.017208799719810486,0.028394561260938644,0.02697555162012577,0.022734589874744415,0.019676538184285164,49.61451721191406,37.78177261352539,40.309452056884766,46.011962890625,49.0484619140625,42.227783203125
