Time (seconds),f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45
0,0.5049880743026733,0.2781250774860382,0.4332762658596039,0.3400881588459015,0.23441210389137268,0.4246792793273926,0.4083806872367859,0.3010578751564026,0.4988521337509155,0.36957722902297974,0.20031414926052094,0.1782556027173996,0.18605443835258484,0.1771095097064972,0.39137905836105347,0.38227054476737976,0.9894126057624817,0.6615678071975708,0.2026343196630478,0.26907774806022644,0.42163538932800293,0.3519381880760193,0.2687295973300934,0.44342494010925293,0.31361642479896545,0.3101799786090851,0.3960147798061371,0.23715005815029144,0.46569857001304626,0.3417312502861023,0.4455631971359253,0.6612426042556763,0.5364588499069214,0.40935009717941284,0.5306367874145508,0.5433489680290222,0.545335054397583,0.7215189337730408,0.7110111713409424,0.6443946957588196,39.84796905517578,40.365116119384766,30.39446258544922,39.664306640625,40.6103515625,40.152587890625
0.009999999776482582,0.367866188287735,0.16578200459480286,0.21476653218269348,0.10864734649658203,0.20680426061153412,0.6170699596405029,0.4144393801689148,0.21454481780529022,0.3291879892349243,0.38631904125213623,0.13411042094230652,0.10335396975278854,0.1458558589220047,0.18863371014595032,0.2315370738506317,0.4108286499977112,0.7413854598999023,0.5026167035102844,0.2790984809398651,0.400759220123291,0.4020678400993347,0.26081231236457825,0.2513357102870941,0.3124052882194519,0.2292226254940033,0.3434397578239441,0.37513986229896545,0.2860284447669983,0.3868311941623688,0.41287463903427124,0.4551020562648773,0.5186691284179688,0.3655417263507843,0.3558007478713989,0.5246712565422058,0.5207807421684265,0.6200773119926453,0.6880301833152771,0.7071658968925476,0.5982272624969482,39.841983795166016,40.36152267456055,30.38787841796875,39.69482421875,40.7476806640625,40.1983642578125
0.019999999552965164,0.10531306266784668,0.19119611382484436,0.10843156278133392,0.16474869847297668,0.36805111169815063,0.5280524492263794,0.4785242974758148,0.3107058107852936,0.153492271900177,0.33873096108436584,0.2585059702396393,0.09006693959236145,0.2656736373901367,0.2590825855731964,0.24607761204242706,0.2976967990398407,0.48989948630332947,0.4002778232097626,0.3497852385044098,0.37764105200767517,0.3433460295200348,0.24684298038482666,0.37191760540008545,0.32088637351989746,0.22288596630096436,0.2963860332965851,0.3786938786506653,0.38718897104263306,0.37980973720550537,0.29207494854927063,0.30783939361572266,0.4240560829639435,0.4953311085700989,0.6039742231369019,0.49109992384910583,0.6063405871391296,0.7468916177749634,0.5986368060112,0.42879387736320496,0.49579161405563354,39.8389892578125,40.360328674316406,30.386680603027344,39.725341796875,41.0986328125,40.2899169921875
0.029999999329447746,0.12176090478897095,0.16782246530056,0.16471558809280396,0.1718791425228119,0.21194764971733093,0.433031290769577,0.2120538204908371,0.16153016686439514,0.14307460188865662,0.1970517635345459,0.24426180124282837,0.21144753694534302,0.2544644773006439,0.1821117103099823,0.2180071473121643,0.18280865252017975,0.3248816430568695,0.31078797578811646,0.3360396921634674,0.26153478026390076,0.16556920111179352,0.17915354669094086,0.28707200288772583,0.19923776388168335,0.22201591730117798,0.16060307621955872,0.19178646802902222,0.3553580939769745,0.3089991509914398,0.262266606092453,0.2993010878562927,0.3789839446544647,0.5402395725250244,0.5497797727584839,0.4206525981426239,0.40330860018730164,0.33998969197273254,0.38576245307922363,0.4043600261211395,0.37825870513916016,39.858741760253906,40.353145599365234,30.393863677978516,39.786376953125,40.91552734375,40.06103515625
0.03999999910593033,0.21062889695167542,0.1835339367389679,0.16787685453891754,0.20234166085720062,0.15599766373634338,0.30951327085494995,0.22483336925506592,0.1634315550327301,0.1518738865852356,0.17821308970451355,0.23243026435375214,0.23382769525051117,0.15257897973060608,0.12200497835874557,0.12851582467556,0.16352614760398865,0.3250505328178406,0.2625654339790344,0.21301156282424927,0.23000985383987427,0.25284481048583984,0.16408422589302063,0.33962640166282654,0.22962802648544312,0.23321735858917236,0.17018422484397888,0.20044869184494019,0.2799966037273407,0.2686143219470978,0.3802588880062103,0.24250707030296326,0.42825713753700256,0.4551393389701843,0.3631514012813568,0.3546483814716339,0.39282622933387756,0.3774842917919159,0.3941657841205597,0.3897891938686371,0.39478057622909546,39.846771240234375,40.36152267456055,30.38129425048828,39.6795654296875,39.8321533203125,40.1373291015625
0.05000000074505806,0.14544402062892914,0.14302963018417358,0.26884955167770386,0.2780451476573944,0.24077337980270386,0.2525293529033661,0.1763225495815277,0.23202726244926453,0.13087747991085052,0.07916498184204102,0.09103291481733322,0.16962158679962158,0.13599781692028046,0.11441107094287872,0.15177688002586365,0.14829830825328827,0.2634807825088501,0.27273526787757874,0.18201246857643127,0.3131188154220581,0.2748871445655823,0.15375252068042755,0.1988506317138672,0.17092177271842957,0.21838682889938354,0.2187335193157196,0.34355461597442627,0.3245978057384491,0.291395902633667,0.23924919962882996,0.24728335440158844,0.35614269971847534,0.34446626901626587,0.3416304290294647,0.43982183933258057,0.49968695640563965,0.3559483289718628,0.36918866634368896,0.4133113920688629,0.3570912480354309,39.89884567260742,40.360328674316406,30.402843475341797,39.8321533203125,41.1444091796875,40.0762939453125
0.05999999865889549,0.2405707836151123,0.17182476818561554,0.12407835572957993,0.1735786348581314,0.23103272914886475,0.30011844635009766,0.29925644397735596,0.198480024933815,0.11948584765195847,0.14877872169017792,0.16773027181625366,0.24571728706359863,0.2470761239528656,0.2574633061885834,0.18769842386245728,0.18209043145179749,0.21846702694892883,0.3239995837211609,0.22888793051242828,0.2245221883058548,0.27162986993789673,0.2635396122932434,0.3325461149215698,0.2434539496898651,0.26753926277160645,0.3758254647254944,0.4151095747947693,0.3388715982437134,0.2443913370370865,0.3188919723033905,0.26598185300827026,0.38547948002815247,0.40139949321746826,0.43295663595199585,0.45473384857177734,0.48176437616348267,0.48251378536224365,0.4672521650791168,0.44734683632850647,0.4134982228279114,39.883880615234375,40.3770866394043,30.387279510498047,39.6490478515625,40.3509521484375,40.335693359375
0.07000000029802322,0.23930104076862335,0.06779135763645172,0.11455567181110382,0.2183208018541336,0.23452520370483398,0.3426218330860138,0.47828689217567444,0.35028189420700073,0.2734643518924713,0.37623491883277893,0.39003467559814453,0.27802398800849915,0.2676756978034973,0.380305677652359,0.28333479166030884,0.3831406831741333,0.3298985958099365,0.4942890703678131,0.8304417729377747,0.8445101380348206,0.565312385559082,0.46732205152511597,0.33028319478034973,0.4151866137981415,0.47516733407974243,0.5841235518455505,0.28948312997817993,0.28265076875686646,0.3532218933105469,0.3624771237373352,0.30541399121284485,0.4530370831489563,0.39007678627967834,0.3766794502735138,0.4379628896713257,0.46355319023132324,0.47214043140411377,0.42369896173477173,0.44846826791763306,0.613132655620575,39.899444580078125,40.38008117675781,30.39206886291504,39.6795654296875,40.18310546875,40.335693359375
0.07999999821186066,0.1215902790427208,0.14935614168643951,0.3312024772167206,0.36611056327819824,0.30420002341270447,0.43002599477767944,0.6729799509048462,0.47722071409225464,0.2813672125339508,0.4042198657989502,0.4552139341831207,0.2411031723022461,0.3635868728160858,0.3127526640892029,0.2050391584634781,0.3301635980606079,0.3578289747238159,0.5099623799324036,1.004983901977539,1.1087242364883423,0.5782782435417175,0.4563698470592499,0.3504014015197754,0.5886893272399902,0.47232672572135925,0.5071452856063843,0.32334744930267334,0.3655065894126892,0.3189201354980469,0.417612761259079,0.3547420799732208,0.525066077709198,0.4388865530490875,0.44190916419029236,0.397078275680542,0.46835845708847046,0.3492814898490906,0.40374085307121277,0.5948070287704468,0.682063102722168,39.8952522277832,40.378883361816406,30.400447845458984,39.8779296875,41.129150390625,40.213623046875
0.09000000357627869,0.31400367617607117,0.2284141480922699,0.28392714262008667,0.514779806137085,0.2130870521068573,0.1774616241455078,0.26325488090515137,0.16772079467773438,0.1628096103668213,0.182487353682518,0.3475266098976135,0.27649325132369995,0.24560895562171936,0.26336783170700073,0.13471195101737976,0.2317114770412445,0.25949913263320923,0.3487519919872284,0.37225693464279175,0.6737015247344971,0.3384496569633484,0.30464616417884827,0.3046344220638275,0.3256298899650574,0.4783567190170288,0.3668760657310486,0.34910812973976135,0.3357325494289398,0.34065306186676025,0.3438545763492584,0.42637142539024353,0.45224928855895996,0.39345744252204895,0.39710164070129395,0.406042218208313,0.4602286219596863,0.4685145318508148,0.37018340826034546,0.4931632876396179,0.5163574814796448,39.84617233276367,40.36751174926758,30.38309097290039,39.6337890625,40.1678466796875,40.244140625
