Time (seconds),f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.781333923339844,35.27204895019531,45.501277923583984,42.655029296875,68.80859375,0
0.009999999776482582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.915409088134766,35.342079162597656,45.586273193359375,37.802734375,62.7203369140625,1.4410400390625
0.019999999552965164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.97167205810547,35.40851974487305,45.64432907104492,33.0877685546875,56.11328125,4.630126953125
0.029999999329447746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.972869873046875,35.50788116455078,45.65929412841797,28.6322021484375,49.8419189453125,8.1549072265625
0.03999999910593033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.94293975830078,35.63776397705078,45.61859130859375,24.6343994140625,44.5928955078125,11.5728759765625
0.05000000074505806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.886077880859375,35.77303695678711,45.52641677856445,21.2164306640625,39.969482421875,14.0142822265625
0.05999999865889549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.77175521850586,35.90531539916992,45.38396072387695,18.21044921875,36.2158203125,15.311279296875
0.07000000029802322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.62211990356445,35.970558166503906,45.21756362915039,15.28076171875,34.6441650390625,14.9908447265625
0.07999999821186066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.429386138916016,35.978939056396484,45.0589485168457,12.2442626953125,34.171142578125,13.0224609375
0.09000000357627869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.220489501953125,35.931053161621094,44.908111572265625,8.048095703125,32.67578125,10.21484375
0.10000000149011612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.02536392211914,35.819725036621094,44.76984786987305,3.6383056640625,31.8975830078125,7.0867919921875
0.10999999940395355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.87752151489258,35.756874084472656,44.6441535949707,0,32.462158203125,4.7674560546875
0.11999999731779099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.79851531982422,35.741912841796875,44.50349426269531,0,32.523193359375,3.92822265625
0.12999999523162842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.81527328491211,35.84426498413086,44.375404357910156,0,31.119384765625,4.9810791015625
0.14000000059604645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.906253814697266,36.06812286376953,44.25210189819336,0,28.5711669921875,7.8497314453125
0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.03673553466797,36.37936782836914,44.12999725341797,0,26.26708984375,12.6409912109375
0.1599999964237213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.16542434692383,36.7055778503418,43.99592208862305,0,24.6954345703125,18.6376953125
0.17000000178813934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.25520706176758,36.989891052246094,43.8331184387207,0,23.917236328125,24.9395751953125
0.18000000715255737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.324039459228516,37.16885757446289,43.64876174926758,3.92822265625,23.09326171875,30.9210205078125
0.1899999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.38269805908203,37.21973419189453,43.463809967041016,7.5445556640625,21.6436767578125,36.063232421875
0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4455451965332,37.1395263671875,43.3117790222168,10.733642578125,18.9886474609375,40.091552734375
0.20999999344348907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.51138687133789,36.95457458496094,43.223793029785156,13.0224609375,15.494384765625,42.5787353515625
0.2199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.558074951171875,36.69719696044922,43.193267822265625,14.2431640625,10.611572265625,43.4637451171875
0.23000000417232513,0.03440994396805763,0.028642162680625916,0.04019986093044281,0.04900645464658737,0.03628774732351303,0.03529531881213188,0.02912307344377041,0.021855805069208145,0.02424677088856697,0.020655451342463493,0.026592211797833443,0.026916027069091797,0.025475481525063515,0.021374721080064774,0.026318391785025597,0.03432188183069229,0.0403878316283226,0.028994513675570488,0.020960310474038124,0.025630256161093712,0.02659459039568901,0.02264409326016903,0.034835975617170334,0.058070674538612366,0.03995240107178688,0.03649955242872238,0.039712078869342804,0.04045921564102173,0.05081629753112793,0.038279592990875244,0.04070666432380676,0.037841737270355225,0.04698237404227257,0.045804936438798904,0.03471459448337555,0.029892029240727425,0.04281226918101311,0.03162504732608795,0.0443110391497612,0.04681587219238281,48.567649841308594,36.42186737060547,43.20463943481445,14.7772216796875,5.75927734375,43.11279296875
0.23999999463558197,0.07919348031282425,0.07434361428022385,0.12051202356815338,0.15284162759780884,0.10734784603118896,0.10687118768692017,0.09179000556468964,0.06893186271190643,0.09682544320821762,0.04391375556588173,0.07595403492450714,0.07477355003356934,0.08171293884515762,0.04874245822429657,0.06943318992853165,0.1058158427476883,0.12486262619495392,0.09026630967855453,0.05795418843626976,0.0786021500825882,0.07847628742456436,0.05930681526660919,0.10391610860824585,0.2008287012577057,0.11032376438379288,0.10716524720191956,0.11781968176364899,0.11533795297145844,0.15555055439472198,0.12358313798904419,0.11973469704389572,0.10893189162015915,0.1471315622329712,0.13684792816638947,0.10504268854856491,0.10307171195745468,0.14137962460517883,0.09925016760826111,0.14233367145061493,0.16034053266048431,48.54310989379883,36.187232971191406,43.22618865966797,14.8687744140625,2.0513916015625,42.0599365234375
